,Wind [kWh],Solar [kWh],Shortfall [kWh],Curtailed [kWh],Battery Dispatched [kWh],Total RE Plant Power [kWh]
60,309241.1677204673,14847.507955833513,0.0,0.0,0.0,324088.67567630083
61,301950.74530733784,12616.449568937618,0.0,0.0,0.0,314567.19487627543
62,334505.90475977596,3106.4145757342017,0.0,0.0,0.0,337612.31933551014
63,339740.2733510579,1125.205659569451,0.0,0.0,0.0,340865.4790106274
64,549648.0243857114,0.0,0.0,0.0,0.0,549648.0243857114
65,584274.0707681266,0.0,0.0,0.0,0.0,584274.0707681266
66,584274.0693097381,0.0,0.0,0.0,0.0,584274.0693097381
67,584274.0692910227,0.0,0.0,0.0,0.0,584274.0692910227
68,584274.0692465729,0.0,0.0,0.0,0.0,584274.0692465729
69,584274.0693768251,0.0,0.0,0.0,0.0,584274.0693768251
70,584274.0692412033,0.0,0.0,0.0,0.0,584274.0692412033
71,584274.0692455743,0.0,0.0,0.0,0.0,584274.0692455743
72,584274.0709325855,0.0,0.0,0.0,0.0,584274.0709325855
73,584274.0694051877,0.0,0.0,0.0,0.0,584274.0694051877
74,584274.069327346,0.0,0.0,0.0,0.0,584274.069327346
75,584274.0693353415,0.0,0.0,0.0,0.0,584274.0693353415
76,584274.0696431051,0.0,0.0,0.0,0.0,584274.0696431051
77,584274.06644852,0.0,0.0,0.0,0.0,584274.06644852
78,584274.0687347961,0.0,0.0,0.0,0.0,584274.0687347961
79,584274.0654478974,-0.0,0.0,0.0,0.0,584274.0654478974
80,584274.0673391559,28690.490840698898,0.0,0.0,0.0,612964.5581798549
81,584274.0682001438,45645.33216282553,0.0,0.0,0.0,629919.4003629693
82,584274.0696475793,43610.828573789135,0.0,0.0,0.0,627884.8982213684
83,584274.0705402552,37293.64877483896,0.0,0.0,0.0,621567.7193150942
84,584138.7461303453,38312.67043846933,0.0,0.0,0.0,622451.4165688145
85,580428.3089272951,45735.584258513554,0.0,0.0,0.0,626163.8931858087
86,583299.7792237379,47284.30414561869,0.0,0.0,0.0,630584.0833693566
87,584274.0690576794,24961.122976764236,0.0,0.0,0.0,609235.1920344436
88,584274.0700738176,0.0,0.0,0.0,0.0,584274.0700738176
89,584274.0698797994,0.0,0.0,0.0,0.0,584274.0698797994
90,584274.069293384,0.0,0.0,0.0,0.0,584274.069293384
91,584274.0708621071,0.0,0.0,0.0,0.0,584274.0708621071
92,584274.070659155,0.0,0.0,0.0,0.0,584274.070659155
93,584001.711539125,0.0,0.0,0.0,0.0,584001.711539125
94,551457.2566064978,0.0,0.0,0.0,0.0,551457.2566064978
95,445843.49735750596,0.0,0.0,0.0,0.0,445843.49735750596
96,333196.84478722815,0.0,0.0,0.0,0.0,333196.84478722815
97,192363.39302097788,0.0,0.0,0.0,0.0,192363.39302097788
98,70220.6398010854,0.0,0.0,0.0,0.0,70220.6398010854
99,10996.708669261063,0.0,57003.29133073894,0.0,0.0,10996.708669261063
100,0.0,0.0,68000.0,0.0,0.0,0.0
101,0.0,0.0,68000.0,0.0,0.0,0.0
102,0.0,0.0,68000.0,0.0,0.0,0.0
103,6769.485163964139,-0.0,61230.51483603586,0.0,0.0,6769.485163964139
104,55812.53668228056,28391.25605660852,0.0,0.0,0.0,84203.79273888908
105,175588.3679813703,13642.250450524522,0.0,0.0,0.0,189230.61843189484
106,89855.66287596586,41320.85134275208,0.0,0.0,0.0,131176.51421871793
107,112870.72206611781,8066.210769167427,0.0,0.0,0.0,120936.93283528525
108,118659.46948885138,36394.87613646149,0.0,0.0,0.0,155054.34562531288
109,103999.68549423375,17004.95409634173,0.0,0.0,0.0,121004.63959057548
110,97668.95392884155,3988.619949472213,0.0,0.0,0.0,101657.57387831376
111,234026.7783029842,11748.278317013548,0.0,0.0,0.0,245775.05661999775
112,527430.7063062728,0.0,0.0,0.0,0.0,527430.7063062728
113,583396.8736850348,0.0,0.0,0.0,0.0,583396.8736850348
114,583174.7508274061,0.0,0.0,0.0,0.0,583174.7508274061
115,583007.0835997548,0.0,0.0,0.0,0.0,583007.0835997548
116,579712.9743956232,0.0,0.0,0.0,0.0,579712.9743956232
117,569499.8357962548,0.0,0.0,0.0,0.0,569499.8357962548
118,439093.7519826013,0.0,0.0,0.0,0.0,439093.7519826013
119,339598.4838166996,0.0,0.0,0.0,0.0,339598.4838166996
120,401284.4313418927,0.0,0.0,0.0,0.0,401284.4313418927
121,473295.6943108927,0.0,0.0,0.0,0.0,473295.6943108927
122,313990.2424902285,0.0,0.0,0.0,0.0,313990.2424902285
123,215913.1708077901,0.0,0.0,0.0,0.0,215913.1708077901
124,301331.5140700483,0.0,0.0,0.0,0.0,301331.5140700483
125,328171.3314906491,0.0,0.0,0.0,0.0,328171.3314906491
126,420067.68585315964,0.0,0.0,0.0,0.0,420067.68585315964
127,456937.0261560046,-0.0,0.0,0.0,0.0,456937.0261560046
128,555541.9858193374,1138.9862018796616,0.0,0.0,0.0,556680.9720212171
129,548986.610325936,12320.158278905763,0.0,0.0,0.0,561306.7686048418
130,584274.0702640625,40586.60129247058,0.0,0.0,0.0,624860.6715565331
131,569949.7261890093,13222.976685948737,0.0,0.0,0.0,583172.702874958
132,515254.7799273854,13852.441453483814,0.0,0.0,0.0,529107.2213808692
133,397087.08837321977,8998.0853649855,0.0,0.0,0.0,406085.1737382053
134,409549.96833953605,44318.40059310256,0.0,0.0,0.0,453868.3689326386
