,Wind [kWh],Solar [kWh],Shortfall [kWh],Curtailed [kWh],Battery Dispatched [kWh],Total RE Plant Power [kWh]
1748,584274.0692561998,0.0,0.0,0.0,0.0,584274.0692561998
1749,584274.0704554687,0.0,0.0,0.0,0.0,584274.0704554687
1750,584274.0694808069,0.0,0.0,0.0,0.0,584274.0694808069
1751,584274.0705453338,0.0,0.0,0.0,0.0,584274.0705453338
1752,568264.4033881157,0.0,0.0,0.0,0.0,568264.4033881157
1753,463038.98339020077,0.0,0.0,0.0,0.0,463038.98339020077
1754,473638.47937583807,0.0,0.0,0.0,0.0,473638.47937583807
1755,420377.7171451394,0.0,0.0,0.0,0.0,420377.7171451394
1756,476908.2355398891,0.0,0.0,0.0,0.0,476908.2355398891
1757,449997.4540770766,0.0,0.0,0.0,0.0,449997.4540770766
1758,380221.92297920387,-0.0,0.0,0.0,0.0,380221.92297920387
1759,420032.612435936,11500.356597843922,0.0,0.0,0.0,431532.9690337799
1760,446476.2682041108,29911.857494535943,0.0,0.0,0.0,476388.12569864676
1761,387712.11508986744,36453.41791560104,0.0,0.0,0.0,424165.5330054685
1762,394578.48017874395,22129.844401744955,0.0,0.0,0.0,416708.3245804889
1763,465272.4362266106,36548.24912137629,0.0,0.0,0.0,501820.68534798693
1764,357726.9780576101,5323.4446860415555,0.0,0.0,0.0,363050.42274365167
1765,306471.17795342143,7133.936228502901,0.0,0.0,0.0,313605.1141819243
1766,306654.27064674435,24306.266002418677,0.0,0.0,0.0,330960.536649163
1767,79510.042271802,23841.639652696114,0.0,0.0,0.0,103351.68192449812
1768,71902.51775968225,4023.817072009852,0.0,0.0,0.0,75926.3348316921
1769,186092.79919384603,594.9749756532964,0.0,0.0,0.0,186687.77416949932
1770,190410.26551148357,0.0,0.0,0.0,0.0,190410.26551148357
1771,143389.4239835181,0.0,0.0,0.0,0.0,143389.4239835181
1772,370625.44171239523,0.0,0.0,0.0,0.0,370625.44171239523
1773,280683.761341349,0.0,0.0,0.0,0.0,280683.761341349
1774,507110.30767177,0.0,0.0,0.0,0.0,507110.30767177
1775,62991.834262115786,0.0,5008.165737884214,0.0,0.0,62991.834262115786
1776,66935.94952650317,0.0,1064.0504734968272,0.0,0.0,66935.94952650317
1777,131002.0033618014,0.0,0.0,0.0,0.0,131002.0033618014
1778,96895.27416802863,0.0,0.0,0.0,0.0,96895.27416802863
1779,334410.6827986473,0.0,0.0,0.0,0.0,334410.6827986473
1780,324512.9099870469,0.0,0.0,0.0,0.0,324512.9099870469
1781,509717.6744204987,0.0,0.0,0.0,0.0,509717.6744204987
1782,325701.6589973653,-0.0,0.0,0.0,0.0,325701.6589973653
1783,368295.77211203217,678.7842083111063,0.0,0.0,0.0,368974.5563203433
1784,156323.91053060716,750.9717502053045,0.0,0.0,0.0,157074.88228081245
